"survey_id","SPECIES_CD","abundance"
"2710U_2_2014","STE VARI",4
"2710U_2_2014","THA BIFA",2
"2711_1_2022","ACA BAHI",1
"2711_1_2022","ACA CHIR",0
"2711_1_2022","ACA COER",9.5
"2711_1_2022","CAN ROST",0.5
"2711_1_2022","CHA CAPI",1.5
"2711_1_2022","COR GLAU",9
"2711_1_2022","COR PERS",60
"2711_1_2022","HAE PLUM",0.5
"2711_1_2022","HAL BIVI",44
"2711_1_2022","HAL GARN",7
"2711_1_2022","HAL MACU",16.98
"2711_1_2022","OCY CHRY",7.5
"2711_1_2022","POM ARCU",0
"2711_1_2022","SCA ISER",28
"2711_1_2022","SPA ATOM",5.49
"2711_1_2022","SPA AURO",8.98
"2711_1_2022","SPA VIRI",5
"2711_1_2022","STE PART",12
"2711_1_2022","STE VARI",16.49
"2711_1_2022","THA BIFA",40.49
"2711_1_2024","ACA BAHI",0
"2711_1_2024","ACA CHIR",0
"2711_1_2024","ACA COER",0
"2711_1_2024","CAN ROST",0
"2711_1_2024","CHA CAPI",0
"2711_1_2024","COR GLAU",2
"2711_1_2024","COR PERS",0
"2711_1_2024","HAE PLUM",0
"2711_1_2024","HAL BIVI",11
"2711_1_2024","HAL GARN",0
"2711_1_2024","HAL MACU",0
"2711_1_2024","OCY CHRY",0
"2711_1_2024","POM ARCU",0
"2711_1_2024","SCA ISER",0
"2711_1_2024","SPA ATOM",0
"2711_1_2024","SPA AURO",0
"2711_1_2024","SPA VIRI",0
"2711_1_2024","STE PART",0
"2711_1_2024","STE VARI",1
"2711_1_2024","THA BIFA",0
"2711U_1_2014","ACA BAHI",0
"2711U_1_2014","ACA CHIR",0
"2711U_1_2014","ACA COER",0
"2711U_1_2014","CAN ROST",0
"2711U_1_2014","CHA CAPI",0
"2711U_1_2014","COR GLAU",0
"2711U_1_2014","COR PERS",224
"2711U_1_2014","HAE PLUM",0
"2711U_1_2014","HAL BIVI",0
"2711U_1_2014","HAL GARN",2
"2711U_1_2014","HAL MACU",0
"2711U_1_2014","OCY CHRY",4
"2711U_1_2014","POM ARCU",0
"2711U_1_2014","SCA ISER",7
"2711U_1_2014","SPA ATOM",0
"2711U_1_2014","SPA AURO",0
"2711U_1_2014","SPA VIRI",0
"2711U_1_2014","STE PART",25
"2711U_1_2014","STE VARI",1
"2711U_1_2014","THA BIFA",10
"2711U_1_2021","ACA BAHI",0.5
"2711U_1_2021","ACA CHIR",0
"2711U_1_2021","ACA COER",0
"2711U_1_2021","CAN ROST",0
"2711U_1_2021","CHA CAPI",0
"2711U_1_2021","COR GLAU",2.49
"2711U_1_2021","COR PERS",0
"2711U_1_2021","HAE PLUM",1
"2711U_1_2021","HAL BIVI",14
"2711U_1_2021","HAL GARN",2
"2711U_1_2021","HAL MACU",4.49
"2711U_1_2021","OCY CHRY",4
"2711U_1_2021","POM ARCU",0
"2711U_1_2021","SCA ISER",17.49
"2711U_1_2021","SPA ATOM",1
"2711U_1_2021","SPA AURO",3
"2711U_1_2021","SPA VIRI",0
"2711U_1_2021","STE PART",3
"2711U_1_2021","STE VARI",8.99
"2711U_1_2021","THA BIFA",12
"2711U_2_2014","ACA BAHI",0
"2711U_2_2014","ACA CHIR",0
"2711U_2_2014","ACA COER",0
"2711U_2_2014","CAN ROST",1
"2711U_2_2014","CHA CAPI",0
"2711U_2_2014","COR GLAU",1
"2711U_2_2014","COR PERS",174
"2711U_2_2014","HAE PLUM",0
"2711U_2_2014","HAL BIVI",0
"2711U_2_2014","HAL GARN",1
"2711U_2_2014","HAL MACU",0
"2711U_2_2014","OCY CHRY",7
"2711U_2_2014","POM ARCU",0
"2711U_2_2014","SCA ISER",1
"2711U_2_2014","SPA ATOM",0
"2711U_2_2014","SPA AURO",0
"2711U_2_2014","SPA VIRI",0
"2711U_2_2014","STE PART",5
"2711U_2_2014","STE VARI",1
"2711U_2_2014","THA BIFA",1
"2712_1_2022","ACA BAHI",1
"2712_1_2022","ACA CHIR",2
"2712_1_2022","ACA COER",4.49
"2712_1_2022","CAN ROST",0.5
"2712_1_2022","CHA CAPI",3
"2712_1_2022","COR GLAU",0.5
"2712_1_2022","COR PERS",61
"2712_1_2022","HAE PLUM",1.5
"2712_1_2022","HAL BIVI",19.49
"2712_1_2022","HAL GARN",10
"2712_1_2022","HAL MACU",0.5
"2712_1_2022","OCY CHRY",2
"2712_1_2022","POM ARCU",0.5
"2712_1_2022","SCA ISER",28.49
"2712_1_2022","SPA ATOM",4.99
"2712_1_2022","SPA AURO",14.48
"2712_1_2022","SPA VIRI",3
"2712_1_2022","STE PART",7.5
"2712_1_2022","STE VARI",9.5
"2712_1_2022","THA BIFA",12
"2713_1_2022","ACA BAHI",4.49
"2713_1_2022","ACA CHIR",0
"2713_1_2022","ACA COER",2.5
"2713_1_2022","CAN ROST",1
"2713_1_2022","CHA CAPI",0
"2713_1_2022","COR GLAU",8
"2713_1_2022","COR PERS",115
"2713_1_2022","HAE PLUM",5
"2713_1_2022","HAL BIVI",11.49
"2713_1_2022","HAL GARN",7.99
"2713_1_2022","HAL MACU",14.49
"2713_1_2022","OCY CHRY",12
"2713_1_2022","POM ARCU",0
"2713_1_2022","SCA ISER",32
"2713_1_2022","SPA ATOM",6.5
"2713_1_2022","SPA AURO",11.49
"2713_1_2022","SPA VIRI",3.5
"2713_1_2022","STE PART",5
"2713_1_2022","STE VARI",13
"2713_1_2022","THA BIFA",28
"2713_1_2024","ACA BAHI",0
"2713_1_2024","ACA CHIR",1
"2713_1_2024","ACA COER",0
"2713_1_2024","CAN ROST",0
"2713_1_2024","CHA CAPI",1
"2713_1_2024","COR GLAU",5
"2713_1_2024","COR PERS",0
"2713_1_2024","HAE PLUM",0
"2713_1_2024","HAL BIVI",7
"2713_1_2024","HAL GARN",2
"2713_1_2024","HAL MACU",1
"2713_1_2024","OCY CHRY",24
"2713_1_2024","POM ARCU",0
"2713_1_2024","SCA ISER",8
"2713_1_2024","SPA ATOM",6
"2713_1_2024","SPA AURO",1
"2713_1_2024","SPA VIRI",0
"2713_1_2024","STE PART",1
"2713_1_2024","STE VARI",4
"2713_1_2024","THA BIFA",2
"2713U_1_2016","ACA BAHI",0
"2713U_1_2016","ACA CHIR",0
"2713U_1_2016","ACA COER",0
"2713U_1_2016","CAN ROST",2
"2713U_1_2016","CHA CAPI",0
"2713U_1_2016","COR GLAU",0
"2713U_1_2016","COR PERS",3
"2713U_1_2016","HAE PLUM",0
"2713U_1_2016","HAL BIVI",1
"2713U_1_2016","HAL GARN",5
"2713U_1_2016","HAL MACU",0
"2713U_1_2016","OCY CHRY",0
"2713U_1_2016","POM ARCU",0
"2713U_1_2016","SCA ISER",10
"2713U_1_2016","SPA ATOM",0
"2713U_1_2016","SPA AURO",0
"2713U_1_2016","SPA VIRI",0
"2713U_1_2016","STE PART",8
"2713U_1_2016","STE VARI",3
"2713U_1_2016","THA BIFA",8
"2713U_1_2021","ACA BAHI",3.49
"2713U_1_2021","ACA CHIR",0
"2713U_1_2021","ACA COER",4.49
"2713U_1_2021","CAN ROST",0
"2713U_1_2021","CHA CAPI",0
"2713U_1_2021","COR GLAU",0
"2713U_1_2021","COR PERS",13
"2713U_1_2021","HAE PLUM",4.5
"2713U_1_2021","HAL BIVI",4.5
"2713U_1_2021","HAL GARN",3.49
"2713U_1_2021","HAL MACU",3.5
"2713U_1_2021","OCY CHRY",15.49
"2713U_1_2021","POM ARCU",1
"2713U_1_2021","SCA ISER",25
"2713U_1_2021","SPA ATOM",0.5
"2713U_1_2021","SPA AURO",3
"2713U_1_2021","SPA VIRI",0.5
"2713U_1_2021","STE PART",13.49
"2713U_1_2021","STE VARI",12
"2713U_1_2021","THA BIFA",20.98
"2713U_2_2016","ACA BAHI",1
"2713U_2_2016","ACA CHIR",0
"2713U_2_2016","ACA COER",1
"2713U_2_2016","CAN ROST",0
"2713U_2_2016","CHA CAPI",0
"2713U_2_2016","COR GLAU",0
"2713U_2_2016","COR PERS",9
"2713U_2_2016","HAE PLUM",0
"2713U_2_2016","HAL BIVI",0
"2713U_2_2016","HAL GARN",0
"2713U_2_2016","HAL MACU",0
"2713U_2_2016","OCY CHRY",0
"2713U_2_2016","POM ARCU",0
"2713U_2_2016","SCA ISER",7
"2713U_2_2016","SPA ATOM",0
"2713U_2_2016","SPA AURO",0
"2713U_2_2016","SPA VIRI",0
"2713U_2_2016","STE PART",2
"2713U_2_2016","STE VARI",1
"2713U_2_2016","THA BIFA",15
"2715_1_2022","ACA BAHI",0
"2715_1_2022","ACA CHIR",0
"2715_1_2022","ACA COER",2.99
"2715_1_2022","CAN ROST",0
"2715_1_2022","CHA CAPI",1
"2715_1_2022","COR GLAU",4
"2715_1_2022","COR PERS",44
"2715_1_2022","HAE PLUM",2
"2715_1_2022","HAL BIVI",20.5
"2715_1_2022","HAL GARN",10.49
"2715_1_2022","HAL MACU",0
"2715_1_2022","OCY CHRY",1.5
"2715_1_2022","POM ARCU",1
"2715_1_2022","SCA ISER",34.98
"2715_1_2022","SPA ATOM",0.5
"2715_1_2022","SPA AURO",9.49
"2715_1_2022","SPA VIRI",13
"2715_1_2022","STE PART",6.5
"2715_1_2022","STE VARI",7.49
"2715_1_2022","THA BIFA",14.99
"2715_1_2024","ACA BAHI",0
"2715_1_2024","ACA CHIR",0
"2715_1_2024","ACA COER",0
"2715_1_2024","CAN ROST",0
"2715_1_2024","CHA CAPI",1
"2715_1_2024","COR GLAU",5
"2715_1_2024","COR PERS",188
"2715_1_2024","HAE PLUM",1
"2715_1_2024","HAL BIVI",0
"2715_1_2024","HAL GARN",1
"2715_1_2024","HAL MACU",0
"2715_1_2024","OCY CHRY",23
"2715_1_2024","POM ARCU",0
"2715_1_2024","SCA ISER",36
"2715_1_2024","SPA ATOM",0
"2715_1_2024","SPA AURO",7
"2715_1_2024","SPA VIRI",1
"2715_1_2024","STE PART",0
"2715_1_2024","STE VARI",8
"2715_1_2024","THA BIFA",3
"2715U_1_2014","ACA BAHI",1
"2715U_1_2014","ACA CHIR",0
"2715U_1_2014","ACA COER",1
"2715U_1_2014","CAN ROST",0
"2715U_1_2014","CHA CAPI",0
"2715U_1_2014","COR GLAU",5
"2715U_1_2014","COR PERS",349
"2715U_1_2014","HAE PLUM",0
"2715U_1_2014","HAL BIVI",0
"2715U_1_2014","HAL GARN",1
"2715U_1_2014","HAL MACU",0
"2715U_1_2014","OCY CHRY",10
"2715U_1_2014","POM ARCU",0
"2715U_1_2014","SCA ISER",12
"2715U_1_2014","SPA ATOM",0
"2715U_1_2014","SPA AURO",7
"2715U_1_2014","SPA VIRI",0
"2715U_1_2014","STE PART",27
"2715U_1_2014","STE VARI",2
"2715U_1_2014","THA BIFA",34
"2715U_2_2014","ACA BAHI",0
"2715U_2_2014","ACA CHIR",0
"2715U_2_2014","ACA COER",0
"2715U_2_2014","CAN ROST",0
"2715U_2_2014","CHA CAPI",0
"2715U_2_2014","COR GLAU",0
"2715U_2_2014","COR PERS",44
"2715U_2_2014","HAE PLUM",0
"2715U_2_2014","HAL BIVI",0
"2715U_2_2014","HAL GARN",2
"2715U_2_2014","HAL MACU",0
"2715U_2_2014","OCY CHRY",2
"2715U_2_2014","POM ARCU",0
"2715U_2_2014","SCA ISER",5
"2715U_2_2014","SPA ATOM",0
"2715U_2_2014","SPA AURO",0
"2715U_2_2014","SPA VIRI",1
"2715U_2_2014","STE PART",41
"2715U_2_2014","STE VARI",20
"2715U_2_2014","THA BIFA",34
"2716U_1_2014","ACA BAHI",0
"2716U_1_2014","ACA CHIR",0
"2716U_1_2014","ACA COER",0
"2716U_1_2014","CAN ROST",0
"2716U_1_2014","CHA CAPI",1
"2716U_1_2014","COR GLAU",4
"2716U_1_2014","COR PERS",49
"2716U_1_2014","HAE PLUM",0
"2716U_1_2014","HAL BIVI",0
"2716U_1_2014","HAL GARN",4
"2716U_1_2014","HAL MACU",0
"2716U_1_2014","OCY CHRY",8
"2716U_1_2014","POM ARCU",0
"2716U_1_2014","SCA ISER",1
"2716U_1_2014","SPA ATOM",1
"2716U_1_2014","SPA AURO",0
"2716U_1_2014","SPA VIRI",0
"2716U_1_2014","STE PART",1
"2716U_1_2014","STE VARI",2
"2716U_1_2014","THA BIFA",6
"2716U_2_2014","ACA BAHI",2
"2716U_2_2014","ACA CHIR",0
"2716U_2_2014","ACA COER",0
"2716U_2_2014","CAN ROST",0
"2716U_2_2014","CHA CAPI",0
"2716U_2_2014","COR GLAU",1
"2716U_2_2014","COR PERS",23
"2716U_2_2014","HAE PLUM",1
"2716U_2_2014","HAL BIVI",0
"2716U_2_2014","HAL GARN",2
"2716U_2_2014","HAL MACU",0
"2716U_2_2014","OCY CHRY",8
"2716U_2_2014","POM ARCU",0
"2716U_2_2014","SCA ISER",2
"2716U_2_2014","SPA ATOM",0
"2716U_2_2014","SPA AURO",0
"2716U_2_2014","SPA VIRI",0
"2716U_2_2014","STE PART",8
"2716U_2_2014","STE VARI",3
"2716U_2_2014","THA BIFA",12
"2717U_1_2021","ACA BAHI",3
"2717U_1_2021","ACA CHIR",0
"2717U_1_2021","ACA COER",1
"2717U_1_2021","CAN ROST",0
"2717U_1_2021","CHA CAPI",0
"2717U_1_2021","COR GLAU",1.5
"2717U_1_2021","COR PERS",9
"2717U_1_2021","HAE PLUM",1.5
"2717U_1_2021","HAL BIVI",25
"2717U_1_2021","HAL GARN",6.49
"2717U_1_2021","HAL MACU",1.5
"2717U_1_2021","OCY CHRY",3
"2717U_1_2021","POM ARCU",0
"2717U_1_2021","SCA ISER",33.49
"2717U_1_2021","SPA ATOM",0
"2717U_1_2021","SPA AURO",1
"2717U_1_2021","SPA VIRI",1
"2717U_1_2021","STE PART",6
"2717U_1_2021","STE VARI",8
"2717U_1_2021","THA BIFA",9.98
"2719_1_2024","ACA BAHI",0
"2719_1_2024","ACA CHIR",0
"2719_1_2024","ACA COER",1
"2719_1_2024","CAN ROST",0
"2719_1_2024","CHA CAPI",0
"2719_1_2024","COR GLAU",4
"2719_1_2024","COR PERS",199
"2719_1_2024","HAE PLUM",0
"2719_1_2024","HAL BIVI",3
"2719_1_2024","HAL GARN",1
"2719_1_2024","HAL MACU",0
"2719_1_2024","OCY CHRY",1
"2719_1_2024","POM ARCU",0
"2719_1_2024","SCA ISER",9
"2719_1_2024","SPA ATOM",0
"2719_1_2024","SPA AURO",0
"2719_1_2024","SPA VIRI",0
"2719_1_2024","STE PART",0
"2719_1_2024","STE VARI",2
"2719_1_2024","THA BIFA",0
"2719U_1_2014","ACA BAHI",0
"2719U_1_2014","ACA CHIR",0
"2719U_1_2014","ACA COER",3
"2719U_1_2014","CAN ROST",0
"2719U_1_2014","CHA CAPI",0
"2719U_1_2014","COR GLAU",1
"2719U_1_2014","COR PERS",149
"2719U_1_2014","HAE PLUM",1
"2719U_1_2014","HAL BIVI",0
"2719U_1_2014","HAL GARN",2
"2719U_1_2014","HAL MACU",0
"2719U_1_2014","OCY CHRY",4
"2719U_1_2014","POM ARCU",0
"2719U_1_2014","SCA ISER",2
"2719U_1_2014","SPA ATOM",0
"2719U_1_2014","SPA AURO",0
"2719U_1_2014","SPA VIRI",0
"2719U_1_2014","STE PART",3
"2719U_1_2014","STE VARI",1
"2719U_1_2014","THA BIFA",9
"2719U_2_2014","ACA BAHI",0
"2719U_2_2014","ACA CHIR",0
"2719U_2_2014","ACA COER",0
"2719U_2_2014","CAN ROST",0
"2719U_2_2014","CHA CAPI",0
"2719U_2_2014","COR GLAU",0
"2719U_2_2014","COR PERS",23
"2719U_2_2014","HAE PLUM",0
"2719U_2_2014","HAL BIVI",0
"2719U_2_2014","HAL GARN",2
"2719U_2_2014","HAL MACU",0
"2719U_2_2014","OCY CHRY",9
"2719U_2_2014","POM ARCU",0
"2719U_2_2014","SCA ISER",9
"2719U_2_2014","SPA ATOM",0
"2719U_2_2014","SPA AURO",2
"2719U_2_2014","SPA VIRI",0
"2719U_2_2014","STE PART",11
"2719U_2_2014","STE VARI",2
"2719U_2_2014","THA BIFA",8
"2721U_1_2021","ACA BAHI",0.5
"2721U_1_2021","ACA CHIR",0
"2721U_1_2021","ACA COER",0
"2721U_1_2021","CAN ROST",1
"2721U_1_2021","CHA CAPI",0
"2721U_1_2021","COR GLAU",2
"2721U_1_2021","COR PERS",0
"2721U_1_2021","HAE PLUM",1
"2721U_1_2021","HAL BIVI",7
"2721U_1_2021","HAL GARN",10
"2721U_1_2021","HAL MACU",1.5
"2721U_1_2021","OCY CHRY",0
"2721U_1_2021","POM ARCU",1.5
"2721U_1_2021","SCA ISER",10
"2721U_1_2021","SPA ATOM",6
"2721U_1_2021","SPA AURO",3
"2721U_1_2021","SPA VIRI",0
"2721U_1_2021","STE PART",16
"2721U_1_2021","STE VARI",3
"2721U_1_2021","THA BIFA",5.49
"2722U_1_2014","ACA BAHI",0
"2722U_1_2014","ACA CHIR",0
"2722U_1_2014","ACA COER",3
"2722U_1_2014","CAN ROST",0
"2722U_1_2014","CHA CAPI",0
"2722U_1_2014","COR GLAU",2
"2722U_1_2014","COR PERS",249
"2722U_1_2014","HAE PLUM",1
"2722U_1_2014","HAL BIVI",0
"2722U_1_2014","HAL GARN",4
"2722U_1_2014","HAL MACU",0
"2722U_1_2014","OCY CHRY",6
"2722U_1_2014","POM ARCU",0
"2722U_1_2014","SCA ISER",7
"2722U_1_2014","SPA ATOM",0
"2722U_1_2014","SPA AURO",2
"2722U_1_2014","SPA VIRI",0
"2722U_1_2014","STE PART",12
"2722U_1_2014","STE VARI",0
"2722U_1_2014","THA BIFA",12
"2722U_1_2021","ACA BAHI",3.5
"2722U_1_2021","ACA CHIR",0
"2722U_1_2021","ACA COER",2
"2722U_1_2021","CAN ROST",0.5
"2722U_1_2021","CHA CAPI",2
"2722U_1_2021","COR GLAU",4
"2722U_1_2021","COR PERS",425
"2722U_1_2021","HAE PLUM",2.5
"2722U_1_2021","HAL BIVI",0
"2722U_1_2021","HAL GARN",3.5
"2722U_1_2021","HAL MACU",1
"2722U_1_2021","OCY CHRY",3
"2722U_1_2021","POM ARCU",2
"2722U_1_2021","SCA ISER",11.49
"2722U_1_2021","SPA ATOM",1
"2722U_1_2021","SPA AURO",1.5
"2722U_1_2021","SPA VIRI",1
"2722U_1_2021","STE PART",44.49
"2722U_1_2021","STE VARI",2.5
"2722U_1_2021","THA BIFA",17.49
"2722U_2_2014","ACA BAHI",0
"2722U_2_2014","ACA CHIR",0
"2722U_2_2014","ACA COER",1
"2722U_2_2014","CAN ROST",0
"2722U_2_2014","CHA CAPI",1
"2722U_2_2014","COR GLAU",14
"2722U_2_2014","COR PERS",200
"2722U_2_2014","HAE PLUM",1
"2722U_2_2014","HAL BIVI",0
"2722U_2_2014","HAL GARN",6
"2722U_2_2014","HAL MACU",0
"2722U_2_2014","OCY CHRY",11
"2722U_2_2014","POM ARCU",0
"2722U_2_2014","SCA ISER",12
"2722U_2_2014","SPA ATOM",0
"2722U_2_2014","SPA AURO",0
"2722U_2_2014","SPA VIRI",0
"2722U_2_2014","STE PART",2
"2722U_2_2014","STE VARI",4
"2722U_2_2014","THA BIFA",11
"2723_1_2022","ACA BAHI",2.49
"2723_1_2022","ACA CHIR",0
"2723_1_2022","ACA COER",11.49
"2723_1_2022","CAN ROST",0
"2723_1_2022","CHA CAPI",0
"2723_1_2022","COR GLAU",0
"2723_1_2022","COR PERS",45
"2723_1_2022","HAE PLUM",0.5
"2723_1_2022","HAL BIVI",6
"2723_1_2022","HAL GARN",7.99
"2723_1_2022","HAL MACU",1
"2723_1_2022","OCY CHRY",60
"2723_1_2022","POM ARCU",1.5
"2723_1_2022","SCA ISER",21
"2723_1_2022","SPA ATOM",0
"2723_1_2022","SPA AURO",5.98
"2723_1_2022","SPA VIRI",1
"2723_1_2022","STE PART",22.49
"2723_1_2022","STE VARI",22.98
"2723_1_2022","THA BIFA",26.99
"2724U_1_2014","ACA BAHI",0
"2724U_1_2014","ACA CHIR",0
"2724U_1_2014","ACA COER",0
"2724U_1_2014","CAN ROST",0
"2724U_1_2014","CHA CAPI",0
"2724U_1_2014","COR GLAU",4
"2724U_1_2014","COR PERS",58
"2724U_1_2014","HAE PLUM",0
"2724U_1_2014","HAL BIVI",7
"2724U_1_2014","HAL GARN",13
"2724U_1_2014","HAL MACU",5
"2724U_1_2014","OCY CHRY",0
"2724U_1_2014","POM ARCU",0
"2724U_1_2014","SCA ISER",3
"2724U_1_2014","SPA ATOM",2
"2724U_1_2014","SPA AURO",0
"2724U_1_2014","SPA VIRI",0
"2724U_1_2014","STE PART",10
"2724U_1_2014","STE VARI",1
"2724U_1_2014","THA BIFA",17
"2724U_2_2014","ACA BAHI",0
"2724U_2_2014","ACA CHIR",0
"2724U_2_2014","ACA COER",4
"2724U_2_2014","CAN ROST",0
"2724U_2_2014","CHA CAPI",0
"2724U_2_2014","COR GLAU",13
"2724U_2_2014","COR PERS",600
"2724U_2_2014","HAE PLUM",0
"2724U_2_2014","HAL BIVI",7
"2724U_2_2014","HAL GARN",3
"2724U_2_2014","HAL MACU",2
"2724U_2_2014","OCY CHRY",0
"2724U_2_2014","POM ARCU",0
"2724U_2_2014","SCA ISER",12
"2724U_2_2014","SPA ATOM",4
"2724U_2_2014","SPA AURO",1
"2724U_2_2014","SPA VIRI",1
"2724U_2_2014","STE PART",21
"2724U_2_2014","STE VARI",3
"2724U_2_2014","THA BIFA",5
"2725U_1_2021","ACA BAHI",1.5
"2725U_1_2021","ACA CHIR",0
"2725U_1_2021","ACA COER",2
"2725U_1_2021","CAN ROST",0.5
"2725U_1_2021","CHA CAPI",0
"2725U_1_2021","COR GLAU",6.5
"2725U_1_2021","COR PERS",70
"2725U_1_2021","HAE PLUM",5.49
"2725U_1_2021","HAL BIVI",16
"2725U_1_2021","HAL GARN",4.49
"2725U_1_2021","HAL MACU",1
"2725U_1_2021","OCY CHRY",1.5
"2725U_1_2021","POM ARCU",0
"2725U_1_2021","SCA ISER",35
"2725U_1_2021","SPA ATOM",0.5
"2725U_1_2021","SPA AURO",3
"2725U_1_2021","SPA VIRI",0.5
"2725U_1_2021","STE PART",27.49
"2725U_1_2021","STE VARI",17.49
"2725U_1_2021","THA BIFA",17.49
"2726U_1_2021","ACA BAHI",0
"2726U_1_2021","ACA CHIR",0
"2726U_1_2021","ACA COER",0
"2726U_1_2021","CAN ROST",1.5
"2726U_1_2021","CHA CAPI",1.5
"2726U_1_2021","COR GLAU",0
"2726U_1_2021","COR PERS",60
"2726U_1_2021","HAE PLUM",129.98
"2726U_1_2021","HAL BIVI",8.49
"2726U_1_2021","HAL GARN",4.49
"2726U_1_2021","HAL MACU",0
"2726U_1_2021","OCY CHRY",270
"2726U_1_2021","POM ARCU",1
"2726U_1_2021","SCA ISER",20
"2726U_1_2021","SPA ATOM",0
"2726U_1_2021","SPA AURO",2
"2726U_1_2021","SPA VIRI",1
"2726U_1_2021","STE PART",2.99
"2726U_1_2021","STE VARI",18
"2726U_1_2021","THA BIFA",9
"2727_1_2022","ACA BAHI",3
"2727_1_2022","ACA CHIR",0
"2727_1_2022","ACA COER",1
"2727_1_2022","CAN ROST",0
"2727_1_2022","CHA CAPI",0
"2727_1_2022","COR GLAU",5
"2727_1_2022","COR PERS",42.49
"2727_1_2022","HAE PLUM",2
"2727_1_2022","HAL BIVI",8.5
"2727_1_2022","HAL GARN",7.49
"2727_1_2022","HAL MACU",5.5
"2727_1_2022","OCY CHRY",6.5
"2727_1_2022","POM ARCU",0
"2727_1_2022","SCA ISER",23
"2727_1_2022","SPA ATOM",7.49
"2727_1_2022","SPA AURO",5.5
"2727_1_2022","SPA VIRI",1.5
"2727_1_2022","STE PART",7.99
"2727_1_2022","STE VARI",13
"2727_1_2022","THA BIFA",20.49
"2729U_1_2014","ACA BAHI",0
"2729U_1_2014","ACA CHIR",0
"2729U_1_2014","ACA COER",1
"2729U_1_2014","CAN ROST",1
"2729U_1_2014","CHA CAPI",2
"2729U_1_2014","COR GLAU",1
"2729U_1_2014","COR PERS",400
"2729U_1_2014","HAE PLUM",0
"2729U_1_2014","HAL BIVI",0
"2729U_1_2014","HAL GARN",0
"2729U_1_2014","HAL MACU",0
"2729U_1_2014","OCY CHRY",1
"2729U_1_2014","POM ARCU",0
"2729U_1_2014","SCA ISER",10
"2729U_1_2014","SPA ATOM",0
"2729U_1_2014","SPA AURO",1
"2729U_1_2014","SPA VIRI",0
"2729U_1_2014","STE PART",14
"2729U_1_2014","STE VARI",2
"2729U_1_2014","THA BIFA",64
"2729U_2_2014","ACA BAHI",0
"2729U_2_2014","ACA CHIR",1
"2729U_2_2014","ACA COER",1
"2729U_2_2014","CAN ROST",0
"2729U_2_2014","CHA CAPI",1
"2729U_2_2014","COR GLAU",1
"2729U_2_2014","COR PERS",1249
"2729U_2_2014","HAE PLUM",1
"2729U_2_2014","HAL BIVI",0
"2729U_2_2014","HAL GARN",0
"2729U_2_2014","HAL MACU",0
"2729U_2_2014","OCY CHRY",5
"2729U_2_2014","POM ARCU",0
"2729U_2_2014","SCA ISER",15
"2729U_2_2014","SPA ATOM",0
"2729U_2_2014","SPA AURO",6
"2729U_2_2014","SPA VIRI",1
"2729U_2_2014","STE PART",16
"2729U_2_2014","STE VARI",6
"2729U_2_2014","THA BIFA",46
"2730U_1_2014","ACA BAHI",2
"2730U_1_2014","ACA CHIR",0
"2730U_1_2014","ACA COER",0
"2730U_1_2014","CAN ROST",0
"2730U_1_2014","CHA CAPI",0
"2730U_1_2014","COR GLAU",5
"2730U_1_2014","COR PERS",749
"2730U_1_2014","HAE PLUM",0
"2730U_1_2014","HAL BIVI",0
"2730U_1_2014","HAL GARN",2
"2730U_1_2014","HAL MACU",0
"2730U_1_2014","OCY CHRY",11
"2730U_1_2014","POM ARCU",0
"2730U_1_2014","SCA ISER",11
"2730U_1_2014","SPA ATOM",0
"2730U_1_2014","SPA AURO",1
"2730U_1_2014","SPA VIRI",1
"2730U_1_2014","STE PART",16
"2730U_1_2014","STE VARI",7
"2730U_1_2014","THA BIFA",8
"2730U_1_2018","ACA BAHI",0
"2730U_1_2018","ACA CHIR",0
"2730U_1_2018","ACA COER",0
"2730U_1_2018","CAN ROST",0
"2730U_1_2018","CHA CAPI",0
"2730U_1_2018","COR GLAU",0
"2730U_1_2018","COR PERS",7
"2730U_1_2018","HAE PLUM",1
"2730U_1_2018","HAL BIVI",25
"2730U_1_2018","HAL GARN",0
"2730U_1_2018","HAL MACU",1
"2730U_1_2018","OCY CHRY",0
"2730U_1_2018","POM ARCU",0
"2730U_1_2018","SCA ISER",0
"2730U_1_2018","SPA ATOM",0
"2730U_1_2018","SPA AURO",0
"2730U_1_2018","SPA VIRI",0
"2730U_1_2018","STE PART",0
"2730U_1_2018","STE VARI",0
"2730U_1_2018","THA BIFA",1
"2730U_2_2014","ACA BAHI",5
"2730U_2_2014","ACA CHIR",0
"2730U_2_2014","ACA COER",1
"2730U_2_2014","CAN ROST",0
"2730U_2_2014","CHA CAPI",1
"2730U_2_2014","COR GLAU",17
"2730U_2_2014","COR PERS",1162
"2730U_2_2014","HAE PLUM",2
"2730U_2_2014","HAL BIVI",0
"2730U_2_2014","HAL GARN",4
"2730U_2_2014","HAL MACU",0
"2730U_2_2014","OCY CHRY",3
"2730U_2_2014","POM ARCU",0
"2730U_2_2014","SCA ISER",47
"2730U_2_2014","SPA ATOM",0
"2730U_2_2014","SPA AURO",7
"2730U_2_2014","SPA VIRI",0
"2730U_2_2014","STE PART",29
"2730U_2_2014","STE VARI",13
"2730U_2_2014","THA BIFA",10
"2730U_2_2018","ACA BAHI",0
"2730U_2_2018","ACA CHIR",0
"2730U_2_2018","ACA COER",0
"2730U_2_2018","CAN ROST",0
"2730U_2_2018","CHA CAPI",0
"2730U_2_2018","COR GLAU",3
