"survey_id","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","latitude","longitude","DEPTH","UNDERWATER_VISIBILITY","HABITAT_TYPE","ZONE_NAME","SUB_REGION_NAME","REGION_DESCRIPTION","PROT","MPA_NAME","total_abundance","species_richness"
"1062_1_2024","1062",1,2024,25.40118,-80.15774,5.4864,7,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",176.43,29
"1063_1_2024","1063",1,2024,25.51333,-80.13353,6.858,14.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",257.92,29
"1064_1_2024","1064",1,2024,25.46756,-80.14914,6.4008,4.5,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",121.97,28
"1065_1_2024","1065",1,2024,25.42063,-80.15912,4.1148,6,"Isolated - patchy reef structures - high vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",326.42,32
"1066_1_2024","1066",1,2024,24.47446,-81.80095,10.3632,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Offshore Patch Reef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",53.46,24
"1068_1_2024","1068",1,2024,24.45458,-81.94784,9.906,7.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",134.41,38
"1070_1_2024","1070",1,2024,24.4903,-81.72758,9.6012,5,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",109.47,34
"1073_1_2024","1073",1,2024,24.6976,-80.95932,6.096,7.5,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",109.94,34
"1074_1_2024","1074",1,2024,24.57778,-81.28513,8.382,5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",130.5,30
"1075_1_2024","1075",1,2024,24.95661,-80.49323,3.81,10.5,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",51.49,19
"1076_1_2024","1076",1,2024,24.95341,-80.49704,4.2672,9.5,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",74.47,14
"1077_1_2024","1077",1,2024,25.02662,-80.38274,6.5532,15.5,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",192.43,37
"1078_1_2024","1078",1,2024,25.02419,-80.40549,3.6576,9,"Reef rubble - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",86.46,31
"1079_1_2024","1079",1,2024,25.30483,-80.21398,6.858,8,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",149.45,38
"1080_1_2024","1080",1,2024,25.15283,-80.26441,13.5636,17,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",329.91,38
"1081_1_2024","1081",1,2024,25.17809,-80.25999,4.572,17.5,"Contiguous reef - non-spur-groove - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",135.44,34
"1082_1_2024","1082",1,2024,25.16108,-80.26153,13.716,18,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",167.42,38
"1083_1_2024","1083",1,2024,25.03247,-80.38028,5.6388,11,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",92.95,34
"1084_1_2024","1084",1,2024,25.1406,-80.28666,9.4488,19,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",199.4,38
"1085_1_2024","1085",1,2024,24.99178,-80.42973,6.858,11,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",198.89,31
"1086_1_2024","1086",1,2024,25.03332,-80.35977,8.6868,14.5,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",193.91,32
"1087_1_2024","1087",1,2024,24.98839,-80.46823,3.6576,16.5,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",58.99,33
"1088_1_2024","1088",1,2024,25.15637,-80.2597,13.2588,30,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",368.91,45
"1089_1_2024","1089",1,2024,25.36228,-80.15385,10.5156,10,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",250.47,32
"1090_1_2024","1090",1,2024,25.49311,-80.12209,7.62,17.5,"Isolated - patchy reef structures - high vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",154.9,32
"1091_1_2024","1091",1,2024,25.4836,-80.12152,7.62,11,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",241.91,26
"1092_1_2024","1092",1,2024,24.53029,-81.49185,9.2964,7,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",77.95,35
"1093_1_2024","1093",1,2024,24.45834,-81.91604,7.62,6.5,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",86.96,26
"1095_1_2024","1095",1,2024,24.54685,-81.45883,7.9248,8,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",63.47,10
"1096_1_2024","1096",1,2024,24.47262,-81.77247,8.5344,6.5,"Isolated - patchy reef structures - low vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",44.48,12
"1097_1_2024","1097",1,2024,24.54213,-81.47802,9.6012,4,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",190.42,30
"1098_1_2024","1098",1,2024,24.54994,-81.43289,10.3632,7,"Isolated - patchy reef structures - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",297.39,32
"1099_1_2024","1099",1,2024,24.45579,-81.96033,8.0772,10,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",102.45,32
"1100_1_2024","1100",1,2024,24.44932,-81.91062,8.6868,8,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",147.9,28
"1101_1_2024","1101",1,2024,24.48998,-81.66831,7.9248,7,"","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",73.96,27
"1102_1_2024","1102",1,2024,24.50607,-81.61976,8.2296,8,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",130.44,26
"1103_1_2024","1103",1,2024,24.45098,-82.00087,7.7724,10,"Isolated - patchy reef structures - low vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",76.96,23
"1104_1_2024","1104",1,2024,24.52495,-81.56814,11.1252,7,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",146.46,42
"1106_1_2024","1106",1,2024,24.55578,-81.44227,7.3152,5,"Reef rubble - low vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",42.98,12
"1108_1_2024","1108",1,2024,24.53835,-81.45335,6.5532,8,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",343.89,39
"1109_1_2024","1109",1,2024,24.52243,-81.52897,10.3632,7.5,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",93.44,19
"1110_1_2024","1110",1,2024,24.66989,-80.97535,6.5532,12,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",178.48,32
"1111_1_2024","1111",1,2024,24.65265,-81.03667,6.858,5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",253.42,45
"1112_1_2024","1112",1,2024,24.60732,-81.18012,10.8204,4,"","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",75.46,28
"1113_1_2024","1113",1,2024,24.58152,-81.27699,9.6012,4.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",129.39,33
"1115_1_2024","1115",1,2024,24.58326,-81.26504,8.6868,5.5,"","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",106.98,21
"1117_1_2024","1117",1,2024,24.58447,-81.28712,8.8392,5.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",117.92,30
"1118_1_2024","1118",1,2024,24.65109,-81.04016,7.0104,5.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",206.91,31
"1119_1_2024","1119",1,2024,24.66633,-80.9892,8.382,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",57.5,17
"1120_1_2024","1120",1,2024,24.6765,-80.95002,9.906,11,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",387.92,33
"1121_1_2024","1121",1,2024,24.57447,-81.30054,8.8392,4,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",104.97,22
"1122_1_2024","1122",1,2024,24.74455,-80.7837,8.8392,12.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",143.91,36
"1123_1_2024","1123",1,2024,24.57545,-81.29387,10.2108,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",105.43,28
"1124_1_2024","1124",1,2024,24.70158,-80.88849,8.382,12,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",76.48,19
"1125_1_2024","1125",1,2024,24.65065,-81.03299,8.8392,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Middle Keys","Florida Keys: from Key West to Miami",0,"Unprotected",118.96,29
"1126_1_2024","1126",1,2024,24.88479,-80.55789,8.5344,15,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",145.91,27
"1127_1_2024","1127",1,2024,24.89293,-80.55669,10.9728,20,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",87.44,18
"1128_1_2024","1128",1,2024,24.93925,-80.4849,6.096,12.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",125.46,23
"1129_1_2024","1129",1,2024,24.84448,-80.62957,7.3152,14,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",167.46,35
"1130_1_2024","1130",1,2024,24.93624,-80.49131,7.4676,10.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",135.94,25
"1131_1_2024","1131",1,2024,24.93772,-80.48956,7.3152,15.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",145.9,23
"1132_1_2024","1132",1,2024,24.8194,-80.67533,8.8392,12,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",47.97,12
"1133_1_2024","1133",1,2024,24.83273,-80.6767,8.5344,12.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Mid-Upper Keys Transition","Florida Keys: from Key West to Miami",0,"Unprotected",42.98,12
"1135_1_2024","1135",1,2024,25.02842,-80.392,3.5052,15,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",33.49,11
"1136_1_2024","1136",1,2024,25.13035,-80.28673,7.7724,17.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",153.42,28
"1137_1_2024","1137",1,2024,24.9952,-80.40905,3.3528,15,"Reef rubble - low vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",119.88,33
"1138_1_2024","1138",1,2024,25.22929,-80.22352,4.1148,11,"Isolated - patchy reef structures - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",156.93,27
"1139_1_2024","1139",1,2024,25.13162,-80.26658,10.9728,22.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",221.92,34
"1140_1_2024","1140",1,2024,24.98216,-80.42329,7.3152,12.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",63.97,24
"1141_1_2024","1141",1,2024,25.09946,-80.30873,7.4676,17.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",133.88,26
"1142_1_2024","1142",1,2024,25.02351,-80.37308,2.8956,13.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",90.44,16
"1143_1_2024","1143",1,2024,25.15509,-80.25657,9.144,17.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",285.87,41
"1144_1_2024","1144",1,2024,25.15101,-80.29277,4.2672,15.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",129.94,29
"1145_1_2024","1145",1,2024,25.08492,-80.30961,9.2964,9,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",65.45,31
"1146_1_2024","1146",1,2024,25.24774,-80.21898,5.4864,14,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",154.44,35
"1147_1_2024","1147",1,2024,25.49154,-80.11181,2.5908,11.5,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",76.46,14
"1148_1_2024","1148",1,2024,25.72724,-80.10211,8.2296,9,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",35.5,19
"1149_1_2024","1149",1,2024,25.46292,-80.1279,6.5532,11.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",96.46,20
"1150_1_2024","1150",1,2024,25.33076,-80.18352,3.048,14.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",90.46,20
"1151_1_2024","1151",1,2024,25.67068,-80.09954,7.4676,11,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",209.98,20
"1152_1_2024","1152",1,2024,25.29789,-80.16869,11.2776,10.5,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",105.94,30
"1153_1_2024","1153",1,2024,25.5191,-80.10515,10.668,13,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",103.93,24
"1154_1_2024","1154",1,2024,25.59177,-80.10587,4.7244,12,"Isolated - patchy reef structures - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"Unprotected",101.96,14
"1155_1_2024","1155",1,2024,24.5528,-81.38388,6.096,13,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",288.92,40
"1156_1_2024","1156",1,2024,24.50423,-81.59978,10.3632,8.5,"Spur-groove reef - high vertical relief","Forereef","Lower Keys","Florida Keys: from Key West to Miami",0,"Unprotected",132.96,26
